transaction_date,account_id,amount,currency,description,category
2024-01-12,ACCT-AU-039,-449194.11,AUD,SALARY - 2024-01,SALARY
2024-01-12,ACCT-AU-039,-104227.21,AUD,TAX - 2024-01,TAX
2024-01-12,ACCT-IN-025,3010309.28,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-JP-003,25820950.0,JPY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-CN-042,398443.92,CNY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-BR-021,468693.02,BRL,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-SG-035,-472510.42,SGD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-12,ACCT-BR-019,-695407.93,BRL,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-12,ACCT-DE-013,64172.95,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-BR-023,1053379.42,BRL,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-GB-034,329902.41,GBP,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-IN-026,-7877818.15,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-12,ACCT-BR-019,1275394.62,BRL,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-JP-004,-47133162.6,JPY,SALARY - 2024-01,SALARY
2024-01-12,ACCT-SG-035,-353486.87,SGD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-12,ACCT-IN-026,15257830.48,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-GB-034,52026.22,GBP,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-SG-036,-247505.74,SGD,Unusual large transaction,OTHER
2024-01-12,ACCT-DE-013,73808.53,EUR,INVESTMENT - 2024-01,INVESTMENT
2024-01-12,ACCT-MX-029,-2863554.84,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-12,ACCT-DE-016,-456740.92,EUR,SALARY - 2024-01,SALARY
2024-01-12,ACCT-BR-022,1735611.81,BRL,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-AU-038,51167.23,AUD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-12,ACCT-DE-013,-355266.03,EUR,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-12,ACCT-IN-024,-4682445.16,INR,TAX - 2024-01,TAX
2024-01-12,ACCT-US-006,-419135.08,USD,OTHER - 2024-01,OTHER
2024-01-13,ACCT-BR-020,-1224078.16,BRL,TAX - 2024-01,TAX
2024-01-13,ACCT-US-007,-207597.61,USD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-13,ACCT-AU-037,78544.3,AUD,INVESTMENT - 2024-01,INVESTMENT
2024-01-13,ACCT-MX-030,3428555.72,MXN,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-13,ACCT-SG-035,-374623.91,SGD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-13,ACCT-JP-005,-47742119.39,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-13,ACCT-DE-013,151331.73,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-13,ACCT-US-006,-337849.21,USD,RENT - 2024-01,RENT
2024-01-13,ACCT-GB-034,80193.85,GBP,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-13,ACCT-US-008,25256.51,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-13,ACCT-IN-028,-9165399.37,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-13,ACCT-BR-021,-1569137.5,BRL,OTHER - 2024-01,OTHER
2024-01-13,ACCT-IN-025,-7427044.13,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-13,ACCT-US-007,-109206.47,USD,RENT - 2024-01,RENT
2024-01-13,ACCT-IN-028,-16647195.32,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-13,ACCT-DE-013,54219.27,EUR,INVESTMENT - 2024-01,INVESTMENT
2024-01-13,ACCT-AU-039,-381681.2,AUD,OTHER - 2024-01,OTHER
2024-01-13,ACCT-CN-042,165103.43,CNY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-13,ACCT-DE-016,-233251.03,EUR,SALARY - 2024-01,SALARY
2024-01-13,ACCT-MX-032,-1118386.09,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-13,ACCT-IN-025,-3379498.92,INR,TAX - 2024-01,TAX
2024-01-13,ACCT-DE-015,-166460.42,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-13,ACCT-GB-034,61724.8,GBP,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-13,ACCT-AU-037,92845.91,AUD,INVESTMENT - 2024-01,INVESTMENT
2024-01-13,ACCT-BR-021,-1197233.74,BRL,OTHER - 2024-01,OTHER
2024-01-13,ACCT-GB-033,-416497.78,GBP,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-13,ACCT-BR-023,1908009.36,BRL,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-13,ACCT-CN-042,-355136.88,CNY,TAX - 2024-01,TAX
2024-01-13,ACCT-AU-038,-87017.23,AUD,RENT - 2024-01,RENT
2024-01-13,ACCT-CN-042,114144.18,CNY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-14,ACCT-JP-001,-41143980.22,JPY,SALARY - 2024-01,SALARY
2024-01-14,ACCT-CN-040,-362456.97,CNY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-SG-035,271385.93,SGD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-14,ACCT-US-008,-66765.1,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-AU-039,20153.4,AUD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-14,ACCT-DE-017,-594387.14,EUR,SALARY - 2024-01,SALARY
2024-01-14,ACCT-US-006,-129070.94,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-DE-014,-346462.11,EUR,SALARY - 2024-01,SALARY
2024-01-14,ACCT-US-008,255798.61,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-14,ACCT-DE-018,-583436.47,EUR,SALARY - 2024-01,SALARY
2024-01-14,ACCT-US-008,-286934.9,USD,TAX - 2024-01,TAX
2024-01-14,ACCT-JP-005,-34195871.68,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-BR-022,1827050.92,BRL,INVESTMENT - 2024-01,INVESTMENT
2024-01-14,ACCT-BR-019,-763116.03,BRL,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-BR-021,750382.18,BRL,INVESTMENT - 2024-01,INVESTMENT
2024-01-14,ACCT-DE-014,-384821.46,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-JP-002,-56809374.66,JPY,SALARY - 2024-01,SALARY
2024-01-14,ACCT-GB-033,334914.16,GBP,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-14,ACCT-MX-031,-2561351.75,MXN,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-14,ACCT-DE-018,-121568.44,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-BR-023,-1910470.34,BRL,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-JP-005,-26413295.84,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-MX-029,-4282592.26,MXN,SALARY - 2024-01,SALARY
2024-01-14,ACCT-US-008,-994698.23,USD,SALARY - 2024-01,SALARY
2024-01-14,ACCT-JP-003,-39537668.68,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-14,ACCT-DE-015,206697.13,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-14,ACCT-SG-035,-136194.59,SGD,TAX - 2024-01,TAX
2024-01-14,ACCT-IN-025,-7951846.35,INR,SALARY - 2024-01,SALARY
2024-01-14,ACCT-MX-030,-1345110.71,MXN,OTHER - 2024-01,OTHER
2024-01-15,ACCT-US-010,-567434.85,USD,SALARY - 2024-01,SALARY
2024-01-15,ACCT-IN-025,3423648.45,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-15,ACCT-GB-034,-229820.03,GBP,OTHER - 2024-01,OTHER
2024-01-15,ACCT-US-008,-33922.8,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-15,ACCT-AU-037,-242801.38,AUD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-15,ACCT-DE-017,-48029.11,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-15,ACCT-BR-022,-177472.31,BRL,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-15,ACCT-MX-031,-923558.42,MXN,RENT - 2024-01,RENT
2024-01-15,ACCT-JP-003,-1115026.22,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-15,ACCT-US-010,-348721.37,USD,SALARY - 2024-01,SALARY
2024-01-15,ACCT-MX-030,-2952013.53,MXN,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-15,ACCT-US-006,-227194.19,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-15,ACCT-MX-031,-1221164.12,MXN,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-15,ACCT-US-010,-179959.94,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-15,ACCT-MX-030,-3556736.89,MXN,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-15,ACCT-CN-042,328694.78,CNY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-15,ACCT-CN-040,-82215.31,CNY,SALARY - 2024-01,SALARY
2024-01-15,ACCT-AU-037,-190210.3,AUD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-15,ACCT-DE-014,-278678.6,EUR,RENT - 2024-01,RENT
2024-01-16,ACCT-DE-015,-226811.36,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-16,ACCT-IN-024,-3888791.97,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-16,ACCT-BR-019,-1264988.52,BRL,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-16,ACCT-AU-037,-297292.38,AUD,OTHER - 2024-01,OTHER
2024-01-16,ACCT-GB-033,418527.29,GBP,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-16,ACCT-BR-022,-1819758.7,BRL,RENT - 2024-01,RENT
2024-01-16,ACCT-DE-013,-397647.11,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-16,ACCT-CN-042,-146672.63,CNY,RENT - 2024-01,RENT
2024-01-16,ACCT-CN-040,-26125.92,CNY,OTHER - 2024-01,OTHER
2024-01-16,ACCT-SG-035,445713.29,SGD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-16,ACCT-CN-040,-434900.87,CNY,SALARY - 2024-01,SALARY
2024-01-16,ACCT-AU-037,434340.75,AUD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-16,ACCT-BR-023,-199563.47,BRL,RENT - 2024-01,RENT
2024-01-16,ACCT-CN-042,-179157.83,CNY,TAX - 2024-01,TAX
2024-01-16,ACCT-SG-035,-146631.74,SGD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-16,ACCT-IN-027,-9152386.28,INR,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-16,ACCT-IN-024,16231522.5,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-16,ACCT-JP-005,36254041.33,JPY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-16,ACCT-MX-031,-3948304.52,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-16,ACCT-JP-002,-24456384.31,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-16,ACCT-JP-005,-41872146.23,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-16,ACCT-SG-035,-296281.17,SGD,SALARY - 2024-01,SALARY
2024-01-16,ACCT-CN-041,-91159.45,CNY,OTHER - 2024-01,OTHER
2024-01-16,ACCT-DE-013,236387.96,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-17,ACCT-GB-033,-436102.58,GBP,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-DE-014,-81647.6,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-IN-025,-15752110.62,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-DE-017,219158.62,EUR,INVESTMENT - 2024-01,INVESTMENT
2024-01-17,ACCT-DE-014,-343610.63,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-MX-030,-4463806.4,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-IN-028,-5972604.63,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-AU-039,58289.54,AUD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-17,ACCT-US-007,410216.11,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-17,ACCT-DE-013,224301.7,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-17,ACCT-BR-022,-1946353.72,BRL,SALARY - 2024-01,SALARY
2024-01-17,ACCT-DE-017,-268889.33,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-IN-027,14594832.39,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-17,ACCT-JP-002,-87029861.61,JPY,SALARY - 2024-01,SALARY
2024-01-17,ACCT-US-010,-228354.14,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-AU-037,312905.51,AUD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-17,ACCT-IN-026,-8025625.97,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-DE-017,80652.72,EUR,INVESTMENT - 2024-01,INVESTMENT
2024-01-17,ACCT-AU-037,-245117.66,AUD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-JP-005,-29200490.63,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-17,ACCT-AU-039,-154064.54,AUD,SALARY - 2024-01,SALARY
2024-01-17,ACCT-CN-042,260638.31,CNY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-17,ACCT-BR-020,1476016.25,BRL,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-17,ACCT-MX-030,2153452.59,MXN,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-CN-040,-139573.0,CNY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-18,ACCT-MX-029,226191.01,MXN,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-MX-031,-2856505.37,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-18,ACCT-IN-026,4689137.05,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-MX-031,862283.5,MXN,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-DE-018,315903.17,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-MX-029,-1773633.59,MXN,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-18,ACCT-IN-025,-10388913.04,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-18,ACCT-SG-035,-411553.13,SGD,RENT - 2024-01,RENT
2024-01-18,ACCT-BR-023,-236798.07,BRL,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-18,ACCT-DE-014,256268.72,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-BR-020,-1088721.57,BRL,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-18,ACCT-BR-021,-1833726.88,BRL,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-18,ACCT-BR-022,-788679.41,BRL,TAX - 2024-01,TAX
2024-01-18,ACCT-GB-033,355799.71,GBP,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-JP-005,-49150904.81,JPY,SALARY - 2024-01,SALARY
2024-01-18,ACCT-US-012,390227.22,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-IN-027,-16747661.65,INR,SALARY - 2024-01,SALARY
2024-01-18,ACCT-IN-026,-10022807.12,INR,SALARY - 2024-01,SALARY
2024-01-18,ACCT-IN-026,-9026462.76,INR,SALARY - 2024-01,SALARY
2024-01-18,ACCT-BR-020,1514036.94,BRL,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-18,ACCT-US-007,-199772.68,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-18,ACCT-SG-035,-458841.84,SGD,SALARY - 2024-01,SALARY
2024-01-18,ACCT-CN-040,423857.85,CNY,INVESTMENT - 2024-01,INVESTMENT
2024-01-18,ACCT-DE-018,-27641.96,EUR,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-19,ACCT-MX-029,1154269.13,MXN,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-19,ACCT-DE-016,31688.83,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-19,ACCT-BR-022,-1951200.4,BRL,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-BR-020,-1810364.48,BRL,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-MX-030,-1058876.95,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-MX-031,-3057519.77,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-DE-016,-39999.61,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-US-006,305629.53,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-19,ACCT-US-009,-333268.45,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-CN-041,-56020.32,CNY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-US-011,-458473.42,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-DE-016,-82859.81,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-BR-022,949151.21,BRL,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-19,ACCT-GB-033,298807.77,GBP,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-19,ACCT-DE-016,335318.05,EUR,INVESTMENT - 2024-01,INVESTMENT
2024-01-19,ACCT-CN-041,-492712.26,CNY,OTHER - 2024-01,OTHER
2024-01-19,ACCT-BR-021,-880010.35,BRL,OTHER - 2024-01,OTHER
2024-01-19,ACCT-US-010,-89188.69,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-19,ACCT-CN-041,242409.53,CNY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-19,ACCT-SG-036,324011.97,SGD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-19,ACCT-MX-030,-2855850.19,MXN,RENT - 2024-01,RENT
2024-01-19,ACCT-BR-022,-730629.94,BRL,RENT - 2024-01,RENT
2024-01-19,ACCT-IN-028,-6000303.31,INR,SALARY - 2024-01,SALARY
2024-01-20,ACCT-US-010,-227402.32,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-20,ACCT-IN-024,-1444247.46,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-20,ACCT-JP-004,38625185.23,JPY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-20,ACCT-IN-026,5159477.62,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-20,ACCT-CN-040,-54439.78,CNY,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-20,ACCT-AU-038,307343.07,AUD,INVESTMENT - 2024-01,INVESTMENT
2024-01-20,ACCT-DE-013,297380.99,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-20,ACCT-JP-005,-6799350.97,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-20,ACCT-IN-025,1941745.05,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-20,ACCT-MX-030,-2363506.96,MXN,SALARY - 2024-01,SALARY
2024-01-20,ACCT-JP-001,-1539654.56,JPY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-20,ACCT-US-011,-743901.99,USD,SALARY - 2024-01,SALARY
2024-01-20,ACCT-DE-014,32637.47,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-20,ACCT-DE-015,-283962.48,EUR,OTHER - 2024-01,OTHER
2024-01-20,ACCT-MX-032,-1278881.03,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-20,ACCT-JP-001,-25925513.58,JPY,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-20,ACCT-US-006,-45486.93,USD,OTHER - 2024-01,OTHER
2024-01-20,ACCT-IN-027,-17958141.22,INR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-20,ACCT-BR-020,-1696982.64,BRL,SALARY - 2024-01,SALARY
2024-01-20,ACCT-MX-031,-3111907.02,MXN,RENT - 2024-01,RENT
2024-01-20,ACCT-CN-040,352629.8,CNY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-20,ACCT-BR-020,-1290799.18,BRL,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-20,ACCT-JP-002,-9174655.54,JPY,OTHER - 2024-01,OTHER
2024-01-20,ACCT-IN-025,-4097091.69,INR,OTHER - 2024-01,OTHER
2024-01-20,ACCT-GB-034,-348566.8,GBP,OTHER - 2024-01,OTHER
2024-01-20,ACCT-MX-029,-1740684.81,MXN,SALARY - 2024-01,SALARY
2024-01-21,ACCT-DE-013,-217239.98,EUR,SALARY - 2024-01,SALARY
2024-01-21,ACCT-MX-030,879803.26,MXN,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-21,ACCT-CN-040,-202659.93,CNY,SALARY - 2024-01,SALARY
2024-01-21,ACCT-US-009,-318906.66,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-21,ACCT-BR-020,-1347136.82,BRL,SALARY - 2024-01,SALARY
2024-01-21,ACCT-AU-037,-238297.79,AUD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-21,ACCT-JP-005,-21141312.48,JPY,TAX - 2024-01,TAX
2024-01-21,ACCT-BR-021,-1949541.58,BRL,RENT - 2024-01,RENT
2024-01-21,ACCT-SG-035,483637.1,SGD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-21,ACCT-JP-002,13558326.39,JPY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-21,ACCT-BR-022,-148670.17,BRL,SALARY - 2024-01,SALARY
2024-01-21,ACCT-CN-042,-221879.75,CNY,RENT - 2024-01,RENT
2024-01-21,ACCT-DE-018,-37450.35,EUR,TAX - 2024-01,TAX
2024-01-21,ACCT-JP-003,-37545632.1,JPY,SALARY - 2024-01,SALARY
2024-01-21,ACCT-JP-005,7898138.66,JPY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-21,ACCT-SG-035,-342571.66,SGD,OTHER - 2024-01,OTHER
2024-01-21,ACCT-US-010,-143027.27,USD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-21,ACCT-JP-003,-29273999.68,JPY,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-21,ACCT-DE-014,-386496.3,EUR,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-21,ACCT-US-010,227431.76,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-21,ACCT-AU-037,382329.5,AUD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-21,ACCT-AU-037,-446962.11,AUD,SALARY - 2024-01,SALARY
2024-01-21,ACCT-DE-018,145528.59,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-21,ACCT-US-008,-30963.8,USD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-21,ACCT-US-012,101475.12,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-21,ACCT-JP-004,-32122692.45,JPY,RENT - 2024-01,RENT
2024-01-21,ACCT-DE-017,-723360.44,EUR,SALARY - 2024-01,SALARY
2024-01-21,ACCT-BR-020,-1622769.45,BRL,SALARY - 2024-01,SALARY
2024-01-21,ACCT-BR-020,540055.87,BRL,INVESTMENT - 2024-01,INVESTMENT
2024-01-21,ACCT-IN-024,-19375090.18,INR,RENT - 2024-01,RENT
2024-01-21,ACCT-CN-040,-232598.93,CNY,SALARY - 2024-01,SALARY
2024-01-22,ACCT-SG-036,142433.46,SGD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-22,ACCT-BR-021,-335270.38,BRL,OTHER - 2024-01,OTHER
2024-01-22,ACCT-CN-041,-158864.14,CNY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-22,ACCT-MX-029,-1161081.11,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-22,ACCT-SG-035,-137741.71,SGD,SALARY - 2024-01,SALARY
2024-01-22,ACCT-SG-036,-233032.02,SGD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-22,ACCT-AU-037,-312548.6,AUD,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-22,ACCT-CN-041,-62810.67,CNY,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-22,ACCT-DE-017,189623.77,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-22,ACCT-AU-037,291762.3,AUD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-22,ACCT-DE-014,185904.45,EUR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-22,ACCT-CN-040,-189766.26,CNY,TAX - 2024-01,TAX
2024-01-22,ACCT-US-012,-338648.01,USD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-22,ACCT-MX-029,1505430.62,MXN,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-22,ACCT-CN-040,152303.4,CNY,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-22,ACCT-SG-035,-230224.53,SGD,SALARY - 2024-01,SALARY
2024-01-22,ACCT-US-012,-367662.79,USD,SALARY - 2024-01,SALARY
2024-01-22,ACCT-JP-004,-14041760.92,JPY,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-22,ACCT-JP-002,-24382963.83,JPY,SALARY - 2024-01,SALARY
2024-01-22,ACCT-BR-020,-411035.76,BRL,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-22,ACCT-MX-030,-2907597.94,MXN,AP_PAYMENT - 2024-01,AP_PAYMENT
2024-01-22,ACCT-US-007,87791.38,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-22,ACCT-AU-037,-43635.69,AUD,INTERCOMPANY - 2024-01,INTERCOMPANY
2024-01-23,ACCT-DE-018,-351180.82,EUR,SALARY - 2024-01,SALARY
2024-01-23,ACCT-IN-025,13700679.78,INR,AR_RECEIPT - 2024-01,AR_RECEIPT
2024-01-23,ACCT-CN-041,-58779.12,CNY,TAX - 2024-01,TAX
2024-01-23,ACCT-US-006,113519.23,USD,AR_RECEIPT - 2024-01,AR_RECEIPT
